date,Zip_Clean,PRCP,SNOW,zip3,TMAX.F,TMIN.F,season,study_year_idx
2014-12-01,51540,3.5714285714285716,0.7241379310344828,515,NA,NA,winter,10
2014-12-01,51545,21.333333333333332,3.8333333333333335,515,35.732,21.907999999999998,winter,10
2014-12-01,51546,15.913793103448276,0.9714285714285714,515,36.464,22.334,winter,10
2014-12-01,51555,NA,NA,515,38.054,24.944,winter,10
2014-12-01,51557,17.766666666666666,1.0526315789473684,515,NA,NA,winter,10
2014-12-01,51560,11.533333333333333,0.6333333333333333,515,35.504,23.162,winter,10
2014-12-01,51563,47.27272727272727,4.333333333333333,515,NA,NA,winter,10
2014-12-01,51566,8.766666666666667,0,515,37.934,25.406,winter,10
2014-12-01,51576,15.333333333333334,0,515,NA,NA,winter,10
2014-12-01,51579,37.333333333333336,2,515,NA,NA,winter,10
2014-12-01,51601,11.8,1.25,516,37.934,25.43,winter,10
2014-12-01,51632,10.733333333333333,0.26666666666666666,516,37.79,24.962,winter,10
2014-12-01,51646,7.666666666666667,1.15,516,NA,NA,winter,10
2014-12-01,51649,12.533333333333333,3.8333333333333335,516,NA,NA,winter,10
2014-12-01,51652,19.894736842105264,1.5483870967741935,516,36.188,23.413999999999998,winter,10
2014-12-01,52001,10.166666666666666,0,520,33.47,24.056,winter,10
2014-12-01,52003,7.783333333333333,0,520,34.304,22.91,winter,10
2014-12-01,52031,8.633333333333333,0,520,35.606,23.996,winter,10
2014-12-01,52033,9.5,0,520,34.628,23.102,winter,10
2014-12-01,52037,10.107142857142858,0.10714285714285714,520,NA,NA,winter,10
2014-12-01,52052,8.4,0,520,34.604,23.582,winter,10
2014-12-01,52057,9.166666666666666,0.16666666666666666,520,33.494,22.25,winter,10
2014-12-01,52060,8.8,0,520,34.598,22.567999999999998,winter,10
2014-12-01,52076,9.466666666666667,0,520,33.614,20.996000000000002,winter,10
2014-12-01,52101,6.031746031746032,0.43333333333333335,521,34.244,22.298000000000002,winter,10
2014-12-01,52132,10.653846153846153,1.2222222222222223,521,NA,NA,winter,10
2014-12-01,52136,8.333333333333334,1.2666666666666666,521,31.658,19.268,winter,10
2014-12-01,52142,7.733333333333333,0,521,33.35,21.902,winter,10
2014-12-01,52158,8.285714285714286,0,521,NA,NA,winter,10
2014-12-01,52162,5.611111111111111,0,521,34.43,21.46,winter,10
2014-12-01,52171,11.419354838709678,0,521,NA,NA,winter,10
2014-12-01,52201,7.366666666666666,0,522,NA,NA,winter,10
2014-12-01,52203,9.884615384615385,0,522,NA,NA,winter,10
2014-12-01,52205,10.228070175438596,0,522,35.588,23.96,winter,10
2014-12-01,52208,6,0,522,36.99655172413793,25.286,winter,10
2014-12-01,52211,6.6,0,522,NA,NA,winter,10
2014-12-01,52214,10,0.2,522,NA,NA,winter,10
2014-12-01,52217,12.5,0,522,NA,NA,winter,10
2014-12-01,52218,7.2,0.3333333333333333,522,33.764,22.172,winter,10
2014-12-01,52224,10.25,0.7142857142857143,522,NA,NA,winter,10
2014-12-01,52227,1.16,0,522,NA,NA,winter,10
2014-12-01,52237,12.703703703703704,0,522,NA,NA,winter,10
2014-12-01,52240,9.2,0,522,36.584,23.342,winter,10
2014-12-01,52241,9.586206896551724,0,522,NA,NA,winter,10
2014-12-01,52246,8.966666666666667,NA,522,37.502,24.704,winter,10
2014-12-01,52247,8.533333333333333,0,522,NA,NA,winter,10
2014-12-01,52251,1.4285714285714286,0,522,NA,NA,winter,10
2014-12-01,52255,9.8,0.26666666666666666,522,35.978,22.946,winter,10
2014-12-01,52301,10.96551724137931,0,523,NA,NA,winter,10
2014-12-01,52302,9.816666666666666,0.3829787234042553,523,35.984,24.602,winter,10
2014-12-01,52310,8.566666666666666,0,523,NA,NA,winter,10
2014-12-01,52316,8.133333333333333,0,523,NA,NA,winter,10
2014-12-01,52326,10.571428571428571,0.35714285714285715,523,NA,NA,winter,10
2014-12-01,52328,1.6666666666666667,1.6666666666666667,523,NA,NA,winter,10
2014-12-01,52333,9.821428571428571,0.22727272727272727,523,NA,NA,winter,10
2014-12-01,52338,3,0,523,NA,NA,winter,10
2014-12-01,52342,9.766666666666667,0.26666666666666666,523,34.022,21.872,winter,10
2014-12-01,52349,11.633333333333333,0,523,34.442,22.526,winter,10
2014-12-01,52352,10.470588235294118,0.23076923076923078,523,NA,NA,winter,10
2014-12-01,52353,8.466666666666667,0,523,37.226,24.398,winter,10
2014-12-01,52361,8.5,0,523,35.258,22.97,winter,10
2014-12-01,52403,6.551724137931035,0.6190476190476191,524,NA,NA,winter,10
2014-12-01,52404,5.533333333333333,NA,524,36.071724137931035,23.34758620689655,winter,10
2014-12-01,52411,10.724137931034482,0.42105263157894735,524,NA,NA,winter,10
2014-12-01,52501,8.3,NA,525,38.048,25.268,winter,10
2014-12-01,52531,4.239130434782608,0.2564102564102564,525,37.118,24.77,winter,10
2014-12-01,52537,5.666666666666667,0,525,38.006,25.412,winter,10
2014-12-01,52540,9.5,0,525,NA,NA,winter,10
2014-12-01,52544,11.125,0.7666666666666667,525,38.250344827586204,25.11655172413793,winter,10
2014-12-01,52556,8.566666666666666,0.43333333333333335,525,36.902,25.568,winter,10
2014-12-01,52565,6.433333333333334,0,525,38.642,24.445999999999998,winter,10
2014-12-01,52574,9,0.7894736842105263,525,35.456,20.498947368421053,winter,10
2014-12-01,52577,9.758620689655173,0.2962962962962963,525,38.355862068965514,23.521379310344827,winter,10
2014-12-01,52586,8.2,0,525,NA,NA,winter,10
2014-12-01,52590,18.11111111111111,0,525,NA,NA,winter,10
2014-12-01,52591,6,0,525,36.854,22.628,winter,10
2014-12-01,52601,5.354838709677419,0,526,38.036,26.969,winter,10
2014-12-01,52625,6.7,0.26666666666666666,526,38.252,25.94,winter,10
2014-12-01,52626,35.6,0,526,NA,NA,winter,10
2014-12-01,52627,4.85,0.3333333333333333,526,37.046,25.933999999999997,winter,10
2014-12-01,52632,5.266666666666667,0,526,39.25586206896552,27.11,winter,10
2014-12-01,52641,9.7,0,526,37.910000000000004,23.834,winter,10
2014-12-01,52645,8.733333333333333,0.1,526,NA,NA,winter,10
2014-12-01,52649,7.033333333333333,0.8333333333333334,526,NA,NA,winter,10
2014-12-01,52658,6,0,526,NA,NA,winter,10
2014-12-01,52722,6.877777777777778,0,527,37.304,25.003999999999998,winter,10
2014-12-01,52729,8.4,0,527,NA,NA,winter,10
2014-12-01,52730,5.866666666666666,0,527,37.141999999999996,25.328,winter,10
2014-12-01,52742,6.404494382022472,0,527,NA,NA,winter,10
2014-12-01,52748,7.466666666666667,0,527,NA,NA,winter,10
2014-12-01,52753,8.033333333333333,0,527,NA,NA,winter,10
2014-12-01,52756,6.433333333333334,0,527,NA,NA,winter,10
2014-12-01,52761,8.933333333333334,0,527,37.664,25.175,winter,10
2014-12-01,52802,6.083333333333333,0,528,NA,NA,winter,10
2014-12-01,52806,7.1,0,528,36.968,24.014,winter,10
2014-12-01,52807,6.535714285714286,0,528,NA,NA,winter,10
2015-01-01,50008,2,0.8214285714285714,500,36.017857142857146,13.774999999999999,winter,10
2015-01-01,50010,5.6415094339622645,7.681818181818182,500,31.571,12.302,winter,10
2015-01-01,50014,5.407407407407407,0,500,NA,NA,winter,10
2015-01-01,50020,0.6842105263157895,0,500,NA,NA,winter,10
2015-01-01,50021,2.033333333333333,5.9,500,32.156,12.283999999999999,winter,10
2015-01-01,50022,1.45,1.3103448275862069,500,36.224000000000004,12.332,winter,10
2015-01-01,50023,5.08,9.173913043478262,500,NA,NA,winter,10
2015-01-01,50025,1.9333333333333333,1.5333333333333334,500,32.78,11.66,winter,10
2015-01-01,50026,0,5.37037037037037,500,NA,NA,winter,10
2015-01-01,50036,4.033707865168539,3.75,500,33.068,13.192999999999998,winter,10
2015-01-01,50049,0.8333333333333334,0.8333333333333334,500,35.072,12.092000000000002,winter,10
2015-01-01,50050,0,0,500,NA,NA,winter,10
2015-01-01,50063,14.625,0,500,NA,NA,winter,10
2015-01-01,50074,0.9655172413793104,0.8620689655172413,500,34.37724137931035,13.304827586206898,winter,10
2015-01-01,50105,6,6.296296296296297,501,NA,NA,winter,10
2015-01-01,50106,4.666666666666667,5.9,501,NA,NA,winter,10
2015-01-01,50112,6.466666666666667,7.633333333333334,501,29.984,11.155999999999999,winter,10
2015-01-01,50115,2.36,3.423076923076923,501,34.406666666666666,11.600000000000001,winter,10
2015-01-01,50118,2.8,5.1,501,NA,NA,winter,10
2015-01-01,50122,1.7,4.233333333333333,501,NA,NA,winter,10
2015-01-01,50125,3.1228070175438596,4.589285714285714,501,34.203448275862065,12.93241379310345,winter,10
2015-01-01,50126,5.931034482758621,5.724137931034483,501,27.977931034482758,10.623448275862067,winter,10
2015-01-01,50128,3.466666666666667,5.033333333333333,501,NA,NA,winter,10
2015-01-01,50129,2.7,3.6333333333333333,501,31.718,11.93,winter,10
2015-01-01,50130,17,7.5,501,NA,NA,winter,10
2015-01-01,50131,7.134831460674158,6.674157303370786,501,32.954,14.317999999999998,winter,10
2015-01-01,50135,13,25,501,NA,NA,winter,10
2015-01-01,50138,4.689655172413793,5.689655172413793,501,33.253571428571426,14.235862068965517,winter,10
2015-01-01,50140,5.133333333333334,0.9333333333333333,501,37.658,15.854,winter,10
2015-01-01,50149,3.066666666666667,2.966666666666667,501,NA,NA,winter,10
2015-01-01,50156,5.4,7.785714285714286,501,NA,NA,winter,10
2015-01-01,50158,6.52112676056338,2.900990099009901,501,30.593,12.172999999999998,winter,10
2015-01-01,50167,0,15.090909090909092,501,NA,NA,winter,10
2015-01-01,50171,0,76,501,NA,NA,winter,10
2015-01-01,50174,2.5,2.8833333333333333,501,NA,NA,winter,10
2015-01-01,50201,5.892857142857143,7.76,502,NA,NA,winter,10
2015-01-01,50208,4.233333333333333,7.033333333333333,502,30.824,13.556000000000001,winter,10
2015-01-01,50211,5.733333333333333,6.821428571428571,502,NA,NA,winter,10
2015-01-01,50212,6.294117647058823,61.4,502,NA,NA,winter,10
2015-01-01,50213,1.5593220338983051,2.6724137931034484,502,36.18344827586207,11.57,winter,10
2015-01-01,50219,6.833333333333333,7.915254237288136,502,NA,NA,winter,10
2015-01-01,50220,4.625,5.88,502,34.4825,12.4376,winter,10
2015-01-01,50228,12.666666666666666,NA,502,33.827,14.893999999999998,winter,10
2015-01-01,50273,0.6923076923076923,3.5384615384615383,502,34.284615384615385,13.387999999999998,winter,10
2015-01-01,50278,2.3448275862068964,6.333333333333333,502,NA,NA,winter,10
2015-01-01,50311,6.545454545454546,7.137254901960785,503,NA,NA,winter,10
2015-01-01,50313,4.816666666666666,4.266666666666667,503,NA,NA,winter,10
2015-01-01,50321,8.37037037037037,9.933333333333334,503,35.762,17.240000000000002,winter,10
2015-01-01,50324,9.5,9.4,503,NA,NA,winter,10
2015-01-01,50325,3.871794871794872,3.8157894736842106,503,NA,NA,winter,10
2015-01-01,50401,5.056818181818182,6.719512195121951,504,26.299999999999997,9.884000000000004,winter,10
2015-01-01,50423,4.74468085106383,6.541666666666667,504,25.033333333333335,9.013333333333332,winter,10
2015-01-01,50428,7.833333333333333,8.233333333333333,504,27.362000000000002,11.012,winter,10
2015-01-01,50436,2.074074074074074,8.807692307692308,504,26.807692307692307,9.802400000000002,winter,10
2015-01-01,50441,4.266666666666667,6.733333333333333,504,28.001428571428573,11.047999999999998,winter,10
2015-01-01,50447,5.833333333333333,69.5,504,NA,NA,winter,10
2015-01-01,50450,5.2,5.866666666666666,504,NA,NA,winter,10
2015-01-01,50452,3.4444444444444446,7.222222222222222,504,NA,NA,winter,10
2015-01-01,50458,47,69.5,504,NA,NA,winter,10
2015-01-01,50459,3.9285714285714284,4,504,23.822857142857142,7.950714285714287,winter,10
2015-01-01,50461,4.233333333333333,4.4,504,24.926000000000002,10.154,winter,10
2015-01-01,50472,4.533333333333333,4.8,504,NA,NA,winter,10
2015-01-01,50501,5.827586206896552,6.775862068965517,505,28.201999999999998,11.3,winter,10
2015-01-01,50511,7.866666666666666,8.033333333333333,505,26.912,10.009999999999998,winter,10
2015-01-01,50516,4.166666666666667,5.586206896551724,505,NA,NA,winter,10
2015-01-01,50525,0.8666666666666667,9,505,25.636470588235294,12.051764705882356,winter,10
2015-01-01,50536,4.7,5.9,505,30.308,12.026,winter,10
2015-01-01,50548,3.8666666666666667,5.620689655172414,505,28.496,11.306000000000001,winter,10
2015-01-01,50574,1.9310344827586208,7.357142857142857,505,28.328,10.856000000000002,winter,10
2015-01-01,50578,89,127,505,NA,NA,winter,10
2015-01-01,50579,0.6896551724137931,7.6,505,30.866,11.918,winter,10
2015-01-01,50583,2.4,4.233333333333333,505,29.924,10.975999999999999,winter,10
2015-01-01,50585,2.8,5.433333333333334,505,27.692,11.761999999999997,winter,10
2015-01-01,50588,7.185185185185185,5.925925925925926,505,28.868000000000002,13.027999999999999,winter,10
2015-01-01,50590,4.185185185185185,3.966666666666667,505,28.295,9.004999999999999,winter,10
2015-01-01,50595,7.787234042553192,6.7555555555555555,505,29.36,10.34,winter,10
2015-01-01,50602,3.4,8.4,506,27.302,10.405999999999999,winter,10
2015-01-01,50604,70.66666666666667,69.5,506,NA,NA,winter,10
2015-01-01,50613,6.392857142857143,9.555555555555555,506,NA,NA,winter,10
2015-01-01,50616,3.7333333333333334,6.333333333333333,506,27.404,11.497999999999998,winter,10
2015-01-01,50621,3.3666666666666667,5.233333333333333,506,NA,NA,winter,10
2015-01-01,50627,6.266666666666667,5.333333333333333,506,28.214,11.474,winter,10
2015-01-01,50628,3.0384615384615383,3.769230769230769,506,NA,NA,winter,10
2015-01-01,50638,2.8,4.066666666666666,506,28.712,11.798000000000002,winter,10
2015-01-01,50641,5.466666666666667,7.533333333333333,506,26.786,8.533999999999999,winter,10
2015-01-01,50643,67.66666666666667,NA,506,NA,NA,winter,10
2015-01-01,50644,4,NA,506,NA,NA,winter,10
2015-01-01,50645,4.333333333333333,4.133333333333334,506,NA,NA,winter,10
2015-01-01,50658,5.833333333333333,5.5,506,NA,NA,winter,10
2015-01-01,50659,4.883333333333334,5.224137931034483,506,25.226,9.427999999999997,winter,10
2015-01-01,50662,5.233333333333333,6.783333333333333,506,27.644,9.733999999999998,winter,10
2015-01-01,50665,41.666666666666664,50.75,506,NA,NA,winter,10
2015-01-01,50675,61,82.5,506,NA,NA,winter,10
2015-01-01,50676,3.793103448275862,6.379310344827586,506,25.1,7.799999999999997,winter,10
2015-01-01,50702,4.966666666666667,8.241379310344827,507,NA,NA,winter,10
2015-01-01,50703,8.466666666666667,9.033333333333333,507,29.558,11.714000000000002,winter,10
2015-01-01,50801,1.4464285714285714,1.2857142857142858,508,34.26384615384615,13.729999999999997,winter,10
2015-01-01,50833,1.6285714285714286,1.5,508,36.550399999999996,13.359200000000001,winter,10
2015-01-01,50836,0,2.6206896551724137,508,NA,NA,winter,10
2015-01-01,50841,0,0,508,35.69,5.1440000000000055,winter,10
2015-01-01,50849,2.6,1.3666666666666667,508,34.628,13.736,winter,10
2015-01-01,50853,1.64,0.9333333333333333,508,NA,NA,winter,10
2015-01-01,50854,1.1,0.1,508,36.212,13.540689655172415,winter,10
2015-01-01,51001,2.7857142857142856,4.758620689655173,510,NA,NA,winter,10
2015-01-01,51003,1.8095238095238095,2.8333333333333335,510,NA,NA,winter,10
2015-01-01,51006,1.8,4.5,510,31.136,9.800000000000004,winter,10
2015-01-01,51010,1.8666666666666667,3.033333333333333,510,32.66,13.687999999999999,winter,10
2015-01-01,51012,4.533333333333333,6.6,510,29.666,9.637999999999998,winter,10
2015-01-01,51014,13.333333333333334,11.48,510,NA,NA,winter,10
2015-01-01,51023,3.933333333333333,4.833333333333333,510,29.66,10.604,winter,10
2015-01-01,51025,4.633333333333334,6.533333333333333,510,28.797241379310346,12.106896551724137,winter,10
2015-01-01,51026,1.9666666666666666,3.933333333333333,510,NA,NA,winter,10
2015-01-01,51031,7.233333333333333,5.633333333333334,510,30.728,11.798000000000002,winter,10
2015-01-01,51034,2.7,3.4,510,32.426,12.014,winter,10
2015-01-01,51040,2.1333333333333333,13.25,510,NA,NA,winter,10
2015-01-01,51041,3.8596491228070176,6.236363636363636,510,NA,NA,winter,10
2015-01-01,51050,3.466666666666667,5.766666666666667,510,NA,NA,winter,10
2015-01-01,51061,5.4,7.7,510,30.776,8.408000000000001,winter,10
2015-01-01,51111,4.066666666666666,6.066666666666666,511,33.77,12.638000000000002,winter,10
2015-01-01,51201,7.066666666666666,6.5,512,28.61,10.033999999999999,winter,10
2015-01-01,51245,4.766666666666667,7.366666666666666,512,29.492,13.268,winter,10
2015-01-01,51246,3.3469387755102042,6.183673469387755,512,29.096,11.348000000000003,winter,10
2015-01-01,51247,4.066666666666666,5.9,512,NA,NA,winter,10
2015-01-01,51248,5.866666666666666,7.2,512,26.534,10.424,winter,10
2015-01-01,51249,7.3,6.666666666666667,512,26.108,10.232,winter,10
2015-01-01,51250,3.8666666666666667,5.633333333333334,512,31.154,13.136,winter,10
2015-01-01,51301,3.7666666666666666,5.933333333333334,513,28.403,12.011,winter,10
2015-01-01,51334,1.1346153846153846,3.5365853658536586,513,27.075714285714284,10.949642857142859,winter,10
2015-01-01,51346,2.8666666666666667,6.766666666666667,513,NA,NA,winter,10
2015-01-01,51347,3.6333333333333333,5.666666666666667,513,27.333333333333336,9.453333333333337,winter,10
2015-01-01,51360,3.183333333333333,8.783333333333333,513,26.84,11.447,winter,10
2015-01-01,51401,4.285714285714286,5.62962962962963,514,31.20285714285714,12.553571428571427,winter,10
2015-01-01,51442,3.2,2.966666666666667,514,33.086,15.044,winter,10
2015-01-01,51461,2.6333333333333333,3.8,514,NA,NA,winter,10
2015-01-01,51466,2.793103448275862,5.48,514,NA,NA,winter,10
2015-01-01,51501,1.3666666666666667,1.1428571428571428,515,NA,NA,winter,10
2015-01-01,51503,1.6333333333333333,0.9347826086956522,515,NA,NA,winter,10
2015-01-01,51534,1.2666666666666666,0.8333333333333334,515,37.346,13.760000000000002,winter,10
2015-01-01,51537,0.45454545454545453,0,515,35.860689655172415,16.004827586206897,winter,10
2015-01-01,51540,0.16666666666666666,0.7666666666666667,515,NA,NA,winter,10
2015-01-01,51545,2.8,2.8666666666666667,515,34.694,10.579999999999998,winter,10
2015-01-01,51546,1.0350877192982457,2.838709677419355,515,36.332,10.74758620689655,winter,10
2015-01-01,51555,NA,NA,515,38.318,17.066,winter,10
2015-01-01,51557,1.2666666666666666,1.5862068965517242,515,NA,NA,winter,10
2015-01-01,51560,0.7666666666666667,1.0333333333333334,515,36.53,14,winter,10
2015-01-01,51563,2.75,19,515,NA,NA,winter,10
2015-01-01,51566,0.6,0.7666666666666667,515,38.87,13.61,winter,10
2015-01-01,51576,0.7,1.2666666666666666,515,NA,NA,winter,10
2015-01-01,51579,5.428571428571429,5.6,515,NA,NA,winter,10
2015-01-01,51601,1.4827586206896552,12.75,516,39.56,14.132000000000001,winter,10
2015-01-01,51632,1.1666666666666667,1.2666666666666666,516,38.6,12.116,winter,10
2015-01-01,51646,0.5,0.4,516,NA,NA,winter,10
2015-01-01,51649,2.1,19,516,NA,NA,winter,10
2015-01-01,51652,1.696969696969697,0.8333333333333334,516,38.06,14.713999999999999,winter,10
2015-01-01,52001,6.566666666666666,9.166666666666666,520,28.346,12.829999999999998,winter,10
2015-01-01,52003,6.4,7.883333333333334,520,27.554000000000002,11.486,winter,10
2015-01-01,52031,3.310344827586207,4.633333333333334,520,28.971034482758622,11.84,winter,10
2015-01-01,52033,5,6.3,520,27.692,10.34,winter,10
2015-01-01,52052,6.357142857142857,7.884615384615385,520,28.622,12.374000000000002,winter,10
2015-01-01,52057,5.733333333333333,6.733333333333333,520,27.122,9.032,winter,10
2015-01-01,52060,4.45,6.416666666666667,520,27.332,11.024000000000001,winter,10
2015-01-01,52076,6.551724137931035,7.827586206896552,520,25.449285714285715,6.727999999999998,winter,10
2015-01-01,52101,3.305084745762712,4.372881355932203,521,28.951999999999998,10.712,winter,10
2015-01-01,52132,1.8235294117647058,4.136363636363637,521,NA,NA,winter,10
2015-01-01,52136,4.620689655172414,5.733333333333333,521,25.538,7.658000000000005,winter,10
2015-01-01,52142,4.066666666666666,6.1,521,26.528,9.350000000000001,winter,10
2015-01-01,52158,1.3214285714285714,2.740740740740741,521,NA,NA,winter,10
2015-01-01,52162,3,5.142857142857143,521,NaN,10.354999999999997,winter,10
2015-01-01,52171,6.121212121212121,10.133333333333333,521,NA,NA,winter,10
2015-01-01,52201,6.766666666666667,7.9523809523809526,522,NA,NA,winter,10
2015-01-01,52203,10.384615384615385,6.8,522,NA,NA,winter,10
2015-01-01,52205,5.783333333333333,7.2631578947368425,522,29.132,12.847999999999999,winter,10
2015-01-01,52208,3.566666666666667,6.166666666666667,522,30.98,10.940000000000001,winter,10
2015-01-01,52211,4.633333333333334,5.933333333333334,522,NA,NA,winter,10
2015-01-01,52214,3.6315789473684212,6.3076923076923075,522,NA,NA,winter,10
2015-01-01,52217,5.6,5.766666666666667,522,NA,NA,winter,10
2015-01-01,52218,4.241379310344827,5.833333333333333,522,27.307586206896552,8.928965517241377,winter,10
2015-01-01,52224,2.933333333333333,5.185185185185185,522,NA,NA,winter,10
2015-01-01,52227,9.107142857142858,7.083333333333333,522,NA,NA,winter,10
2015-01-01,52237,3.966666666666667,5.333333333333333,522,NA,NA,winter,10
2015-01-01,52240,5.366666666666666,6.866666666666666,522,30.374,11.137999999999998,winter,10
2015-01-01,52241,4.866666666666666,5.5,522,NA,NA,winter,10
2015-01-01,52246,7.566666666666666,NA,522,31.598,12.896,winter,10
2015-01-01,52247,5.533333333333333,5.48,522,NA,NA,winter,10
2015-01-01,52251,0,60,522,NA,NA,winter,10
2015-01-01,52255,10.766666666666667,12.766666666666667,522,29.804,11.594000000000001,winter,10
2015-01-01,52301,8.5,13.272727272727273,523,NA,NA,winter,10
2015-01-01,52302,5.166666666666667,6.396551724137931,523,31.538,14.09,winter,10
2015-01-01,52310,5.7,6.533333333333333,523,NA,NA,winter,10
2015-01-01,52316,6.033333333333333,5.9,523,NA,NA,winter,10
2015-01-01,52326,4.857142857142857,7.357142857142857,523,NA,NA,winter,10
2015-01-01,52328,3.423076923076923,6.592592592592593,523,NA,NA,winter,10
2015-01-01,52333,7.275862068965517,8.62962962962963,523,NA,NA,winter,10
2015-01-01,52338,4.766666666666667,6.366666666666666,523,NA,NA,winter,10
2015-01-01,52342,5.766666666666667,7.6,523,29.276,11.875999999999998,winter,10
2015-01-01,52349,3.8333333333333335,5.4,523,28.844,10.808,winter,10
2015-01-01,52352,6.823529411764706,10.941176470588236,523,NA,NA,winter,10
2015-01-01,52353,7.533333333333333,7.103448275862069,523,31.844,12.506,winter,10
2015-01-01,52361,4.066666666666666,6.166666666666667,523,29.552,11.558,winter,10
2015-01-01,52403,4.9,5.642857142857143,524,NA,NA,winter,10
2015-01-01,52404,7.233333333333333,NA,524,30.572,12.458000000000002,winter,10
2015-01-01,52411,5.448275862068965,8.08695652173913,524,NA,NA,winter,10
2015-01-01,52501,8.033333333333333,NA,525,35.03,15.056000000000001,winter,10
2015-01-01,52531,2.5319148936170213,2.477272727272727,525,33.30344827586207,13.720689655172414,winter,10
2015-01-01,52537,2.466666666666667,3.466666666666667,525,34.124,14.431999999999999,winter,10
2015-01-01,52540,7.633333333333334,8.166666666666666,525,NA,NA,winter,10
2015-01-01,52544,3.7,2.466666666666667,525,35.834,13.360689655172415,winter,10
2015-01-01,52556,7.466666666666667,6.533333333333333,525,32.228,13.466000000000001,winter,10
2015-01-01,52565,1.2666666666666666,2.6333333333333333,525,33.53,11.432000000000002,winter,10
2015-01-01,52574,1.2777777777777777,4.578947368421052,525,32.4,12.07,winter,10
2015-01-01,52577,3.2857142857142856,8.172413793103448,525,35.56275862068966,13.832413793103449,winter,10
2015-01-01,52586,8.266666666666667,8.074074074074074,525,NA,NA,winter,10
2015-01-01,52590,0,0,525,NA,NA,winter,10
2015-01-01,52591,3.2333333333333334,5.933333333333334,525,32.234,10.118000000000002,winter,10
2015-01-01,52601,7.626666666666667,5.266666666666667,526,33.422,16.064,winter,10
2015-01-01,52625,8.633333333333333,4.2,526,33.656,14.785999999999998,winter,10
2015-01-01,52626,0,0,526,NA,NA,winter,10
2015-01-01,52627,10.6875,3.2580645161290325,526,33.446,16.226,winter,10
2015-01-01,52632,7.3,4.066666666666666,526,32.936,17.03,winter,10
2015-01-01,52641,8.066666666666666,7.2,526,32.738,12.818000000000001,winter,10
2015-01-01,52645,11.266666666666667,8.433333333333334,526,NA,NA,winter,10
2015-01-01,52649,7.766666666666667,2.2,526,NA,NA,winter,10
2015-01-01,52658,14.066666666666666,4.233333333333333,526,NA,NA,winter,10
2015-01-01,52722,7.45,19.19047619047619,527,30.308,14.258000000000003,winter,10
2015-01-01,52729,5.033333333333333,10.827586206896552,527,NA,NA,winter,10
2015-01-01,52730,9.559322033898304,10.551724137931034,527,30.362000000000002,15.002000000000002,winter,10
2015-01-01,52742,5.966666666666667,9.411111111111111,527,NA,NA,winter,10
2015-01-01,52748,7.633333333333334,12.214285714285714,527,NA,NA,winter,10
2015-01-01,52753,9.166666666666666,13.266666666666667,527,NA,NA,winter,10
2015-01-01,52756,8.714285714285714,10.068965517241379,527,NA,NA,winter,10
2015-01-01,52761,9.233333333333333,9.216666666666667,527,30.593,13.631,winter,10
2015-01-01,52802,7.333333333333333,9.15,528,NA,NA,winter,10
2015-01-01,52806,8.483333333333333,10.1,528,29.903,12.889999999999997,winter,10
2015-01-01,52807,10.038461538461538,12.916666666666666,528,NA,NA,winter,10
2015-02-01,50008,3.5652173913043477,7.416666666666667,500,26.9675,4.6924999999999955,winter,10
2015-02-01,50010,1.965986394557823,4.967741935483871,500,23.04,2.763333333333332,winter,10
2015-02-01,50014,4.304347826086956,0,500,NA,NA,winter,10
2015-02-01,50020,2.44,4.5,500,NA,NA,winter,10
2015-02-01,50021,1.4074074074074074,2.3333333333333335,500,23.333333333333332,4.286666666666669,winter,10
2015-02-01,50022,2.3518518518518516,3.6226415094339623,500,27.886666666666667,3.5,winter,10
2015-02-01,50023,6.909090909090909,7.619047619047619,500,NA,NA,winter,10
2015-02-01,50025,1.9259259259259258,7.37037037037037,500,24.493333333333332,1.9866666666666681,winter,10
2015-02-01,50026,0,5.88,500,NA,NA,winter,10
2015-02-01,50036,3.432098765432099,4,500,24.47,3.6233333333333277,winter,10
2015-02-01,50049,3.3703703703703702,7.814814814814815,500,26.026666666666667,2.7266666666666666,winter,10
2015-02-01,50050,0,0,500,NA,NA,winter,10
2015-02-01,50063,11.8,NA,500,NA,NA,winter,10
2015-02-01,50074,6.296296296296297,5.62962962962963,500,26.15692307692308,4.486666666666668,winter,10
2015-02-01,50105,3.8518518518518516,4.3076923076923075,501,NA,NA,winter,10
2015-02-01,50106,1.8518518518518519,4.703703703703703,501,NA,NA,winter,10
2015-02-01,50112,3.6666666666666665,7.962962962962963,501,22.46,-0.04000000000000625,winter,10
2015-02-01,50115,2.814814814814815,6.592592592592593,501,25.9,3.18615384615385,winter,10
2015-02-01,50118,3.1176470588235294,6,501,NA,NA,winter,10
2015-02-01,50122,0,0,501,NA,NA,winter,10
2015-02-01,50125,4.888888888888889,7.8076923076923075,501,25.72769230769231,4.459999999999997,winter,10
2015-02-01,50126,7.444444444444445,7.074074074074074,501,20.293333333333333,0.5933333333333266,winter,10
2015-02-01,50128,3.185185185185185,6.333333333333333,501,NA,NA,winter,10
2015-02-01,50129,2.962962962962963,3.888888888888889,501,23.553333333333335,2.7466666666666697,winter,10
2015-02-01,50130,15,75.33333333333333,501,NA,NA,winter,10
2015-02-01,50131,2.8333333333333335,8.169491525423728,501,24.733333333333334,5.099999999999994,winter,10
2015-02-01,50135,272,358,501,NA,NA,winter,10
2015-02-01,50138,4,4.923076923076923,501,26.807692307692307,6.606153846153848,winter,10
