month,year,zip,flu_total,vacc_total,AsmAtck_total,Asma_total,ILIness_total,pat_vis_total,mem_live_total,flu_rate_visit,flu_rate_live,vacc_rate_visit,vacc_rate_live,AsmAtck_rate_visit,AsmAtck_rate_live,Asma_rate_visit,Asma_rate_live,ILIness_rate_visit,ILIness_rate_live
3,2008,521,48,145,7,43,693,14881,15645,3.2255896781,3.0680728667,9.7439688193,9.2681367849,0.4703984947,0.4474272931,2.8895907533,2.7484819431,46.569450978,44.295302013
4,2008,521,3,149,4,41,514,14881,15645,0.2015993549,0.1917545542,10.012767959,9.5238095238,0.2687991398,0.2556727389,2.7551911834,2.6206455737,34.54068947,32.853946948
6,2008,521,0,217,1,31,211,14881,15645,0,0,14.582353336,13.870246085,0.067199785,0.0639181847,2.0831933338,1.9814637264,14.179154627,13.486736977
7,2008,521,1,254,2,23,180,14881,15645,0.067199785,0.0639181847,17.06874538,16.23521892,0.1343995699,0.1278363694,1.5455950541,1.4701182486,12.095961293,11.50527325
8,2008,521,1,243,6,37,195,14881,15645,0.067199785,0.0639181847,16.329547745,15.532118888,0.4031987098,0.3835091083,2.4863920435,2.3649728348,13.103958067,12.464046021
9,2008,521,1,158,2,34,369,14881,15645,0.067199785,0.0639181847,10.617566024,10.099073186,0.1343995699,0.1278363694,2.2847926887,2.1732182806,24.79672065,23.585810163
11,2008,521,1,583,8,42,445,14881,15645,0.067199785,0.0639181847,39.177474632,37.264301694,0.5375982797,0.5113454778,2.8223909683,2.6845637584,29.903904308,28.443592202
12,2008,521,0,273,4,36,470,14881,15645,0,0,18.345541294,17.44966443,0.2687991398,0.2556727389,2.4191922586,2.30105465,31.583898932,30.04154682
1,2008,522,97,1143,39,466,3041,96663,60048,1.0034863391,1.6153743672,11.82458645,19.034772182,0.4034635797,0.6494804157,4.8208725159,7.7604583,31.459813993,50.642819078
2,2008,522,439,816,37,371,3418,96663,60048,4.5415515761,7.3108180123,8.4416995127,13.589128697,0.3827731397,0.6161737277,3.8380766167,6.1783906208,35.35996193,56.921129763
3,2008,522,385,697,45,431,3376,96663,60048,3.9829096966,6.4115374367,7.2106183338,11.607380762,0.4655348996,0.7494004796,4.4587898162,7.1775912603,34.92546269,56.221689315
4,2008,522,81,713,62,529,2728,96663,60048,0.8379628193,1.3489208633,7.3761418537,11.873834266,0.6414036394,1.0325073275,5.4726213753,8.8096189715,28.221760136,45.430322409
5,2008,522,6,692,51,470,2029,96663,60048,0.0620713199,0.0999200639,7.1588922338,11.524114042,0.5276062195,0.8493205436,4.8622533958,7.827071676,20.990451362,33.789634959
6,2008,522,3,915,39,373,1320,96663,60048,0.03103566,0.049960032,9.4658762919,15.237809752,0.4034635797,0.6494804157,3.8587670567,6.2116973088,13.655690388,21.982414069
7,2008,522,4,902,29,431,1256,96663,60048,0.04138088,0.066613376,9.331388432,15.02131628,0.3000113797,0.4829469758,4.4587898162,7.1775912603,12.993596309,20.916600053
8,2008,522,1,1094,32,428,1308,96663,60048,0.01034522,0.016653344,11.31767067,18.218758327,0.3310470397,0.5329070077,4.4277541562,7.1276312284,13.531547748,21.782573941
9,2008,522,0,818,35,406,1904,96663,60048,0,0,8.4623899527,13.622435385,0.3620826997,0.5828670397,4.2001593164,6.7612576605,19.697298863,31.70796696
10,2008,522,3,4246,51,491,2170,96663,60048,0.03103566,0.049960032,43.925804082,70.710098588,0.5276062195,0.8493205436,5.0795030156,8.1767918998,22.449127381,36.137756461
11,2008,522,2,4723,38,403,2544,96663,60048,0.02069044,0.033306688,48.860474018,78.653743672,0.3931183597,0.6328270717,4.1691236564,6.7112976286,26.318239657,42.366107114
12,2008,522,10,1868,28,372,2599,96663,60048,0.1034521999,0.1665334399,19.324870943,31.108446576,0.2896661598,0.4662936318,3.8484218367,6.1950439648,26.887226757,43.282041034
1,2008,523,76,484,22,121,1752,41447,46205,1.8336670929,1.6448436316,11.677564118,10.475056812,0.530798369,0.476138946,2.9193910295,2.618764203,42.270851931,37.917974245
2,2008,523,344,351,14,106,2166,41447,46205,8.2997563153,7.4450817011,8.4686467054,7.5965804567,0.3377807803,0.3029975111,2.5574830506,2.2941240126,52.259512148,46.878043502
3,2008,523,286,363,27,137,1974,41447,46205,6.900378797,6.189806298,8.7581730885,7.856292609,0.651434362,0.5843523428,3.305426207,2.9650470728,47.627090019,42.722649064
4,2008,523,44,304,20,156,1460,41447,46205,1.061596738,0.952277892,7.3346683717,6.5793745266,0.4825439718,0.4328535873,3.7638429802,3.3762579807,35.225709943,31.598311871
5,2008,523,3,341,24,139,1131,41447,46205,0.0723815958,0.0649280381,8.2273747195,7.380153663,0.5790527662,0.5194243047,3.3536806041,3.0083324316,27.287861606,24.47787036
6,2008,523,2,603,17,114,701,41447,46205,0.0482543972,0.0432853587,14.54870075,13.050535656,0.410162376,0.3679255492,2.7505006394,2.4672654475,16.913166212,15.171518234
7,2008,523,1,574,8,81,585,41447,46205,0.0241271986,0.0216426794,13.849011991,12.422897955,0.1930175887,0.1731414349,1.9543030859,1.7530570285,14.114411176,12.660967428
8,2008,523,0,754,11,102,677,41447,46205,0,0,18.191907738,16.31858024,0.2653991845,0.238069473,2.4609742563,2.2075532951,16.334113446,14.652093929
9,2008,523,2,380,28,140,1098,41447,46205,0.0482543972,0.0432853587,9.1683354646,8.2242181582,0.6755615605,0.6059950222,3.3778078027,3.0299751109,26.491664053,23.763661941
10,2008,523,4,1570,28,138,1241,41447,46205,0.0965087944,0.0865707175,37.879701788,33.979006601,0.6755615605,0.6059950222,3.3295534056,2.9866897522,29.941853451,26.85856509
11,2008,523,4,1825,32,145,1348,41447,46205,0.0965087944,0.0865707175,44.032137429,39.497889839,0.7720703549,0.6925657396,3.4984437957,3.1381885077,32.523463701,29.174331782
12,2008,523,4,718,22,113,1435,41447,46205,0.0965087944,0.0865707175,17.323328588,15.539443783,0.530798369,0.476138946,2.7263734408,2.4456227681,34.622529978,31.057244887
1,2008,524,84,649,28,239,2806,63933,24766,1.3138754634,3.3917467496,10.151252092,26.205281434,0.4379584878,1.1305822499,3.7382885208,9.6503270613,43.889697027,113.30049261
2,2008,524,494,525,33,212,3241,63933,24766,7.7268390346,19.946701123,8.2117216461,21.198417185,0.5161653606,1.3324719373,3.3159714076,8.5601227489,50.693694962,130.86489542
3,2008,524,466,500,64,268,3445,63933,24766,7.2888805468,18.816118873,7.820687282,20.188968747,1.0010479721,2.5841879997,4.1918883832,10.821287249,53.884535373,139.10199467
4,2008,524,60,526,54,287,2363,63933,24766,0.9384824738,2.4226762497,8.2273630207,21.238795122,0.8446342265,2.1804086247,4.4890744999,11.588468061,36.960568095,95.413066301
5,2008,524,2,586,33,276,1927,63933,24766,0.0312827491,0.080755875,9.1658454945,23.661471372,0.5161653606,1.3324719373,4.3170193797,11.144310749,30.140928785,77.808285553
6,2008,524,0,849,22,194,1269,63933,24766,0,0,13.279527005,34.280868933,0.3441102404,0.8883146249,3.0344266654,7.833319874,19.848904322,51.239602681
7,2008,524,1,796,19,228,1132,63933,24766,0.0156413746,0.0403779375,12.450534153,32.140838246,0.2971861167,0.7671808124,3.5662334006,9.2061697488,17.706036006,45.707825244
8,2008,524,1,880,11,193,1239,63933,24766,0.0156413746,0.0403779375,13.764409616,35.532584996,0.1720551202,0.4441573124,3.0187852909,7.7929419365,19.379663085,50.028264556
9,2008,524,1,738,37,212,1826,63933,24766,0.0156413746,0.0403779375,11.543334428,29.798917871,0.5787308589,1.4939836873,3.3159714076,8.5601227489,28.561149954,73.730113866
10,2008,524,2,2366,41,254,2010,63933,24766,0.0312827491,0.080755875,37.007492218,95.534200113,0.6412963571,1.6554954373,3.9729091393,10.255996124,31.439162874,81.159654365
11,2008,524,3,2843,37,260,2366,63933,24766,0.0469241237,0.1211338125,44.468427885,114.7944763,0.5787308589,1.4939836873,4.0667573866,10.498263749,37.007492218,95.534200113
12,2008,524,13,1035,28,193,2386,63933,24766,0.2033378693,0.5249131874,16.188822674,41.791165307,0.4379584878,1.1305822499,3.0187852909,7.7929419365,37.32031971,96.341758863
9,2007,525,1,219,29,126,890,23677,23591,0.0422350805,0.0423890467,9.2494826203,9.2832012208,1.2248173333,1.2292823534,5.3216201377,5.3410198805,37.589221607,37.726251537
1,2008,525,21,191,20,109,1304,23677,23591,0.8869366896,0.8901699801,8.0669003674,8.096307914,0.8447016092,0.8477809334,4.6036237699,4.6204060871,55.074544917,55.275316858
2,2008,525,160,140,16,113,1810,23677,23591,6.7576128733,6.7822474673,5.9129112641,5.9344665338,0.6757612873,0.6782247467,4.7725640917,4.7899622737,76.445495629,76.724174473
3,2008,525,153,125,10,110,1661,23677,23591,6.46196731,6.4855241406,5.2793850572,5.2986308338,0.4223508046,0.4238904667,4.6458588504,4.6627951337,70.15246864,70.408206519
4,2008,525,19,158,18,118,1162,23677,23591,0.8024665287,0.8053918867,6.6731427123,6.6974693739,0.7602314482,0.7630028401,4.983739494,5.0019075071,49.077163492,49.256072231
5,2008,525,2,153,12,119,903,23677,23591,0.0844701609,0.0847780933,6.46196731,6.4855241406,0.5068209655,0.50866856,5.0259745745,5.0442965538,38.138277653,38.277309143
6,2008,525,2,165,10,88,551,23677,23591,0.0844701609,0.0847780933,6.9687882755,6.9941927006,0.4223508046,0.4238904667,3.7166870803,3.730236107,23.271529332,23.356364715
7,2008,525,1,191,11,101,476,23677,23591,0.0422350805,0.0423890467,8.0669003674,8.096307914,0.464585885,0.4662795134,4.2657431262,4.2812937137,20.103898298,20.177186215
8,2008,525,2,246,18,115,543,23677,23591,0.0844701609,0.0847780933,10.389829793,10.427705481,0.7602314482,0.7630028401,4.8570342527,4.8747403671,22.933648689,23.017252342
10,2008,525,2,926,16,123,1017,23677,23591,0.0844701609,0.0847780933,39.109684504,39.252257217,0.6757612873,0.6782247467,5.1949148963,5.2138527405,42.953076826,43.109660464
11,2008,525,5,1044,17,125,1140,23677,23591,0.2111754023,0.2119452334,44.093423998,44.254164724,0.7179963678,0.7206137934,5.2793850572,5.2986308338,48.147991722,48.323513204
12,2008,525,5,338,22,129,1166,23677,23591,0.2111754023,0.2119452334,14.275457195,14.327497775,0.9291717701,0.9325590267,5.4483253791,5.4681870205,49.246103814,49.425628418
12,2007,526,2,315,30,148,1365,26351,28378,0.0758984479,0.0704771302,11.954005541,11.100148002,1.1384767182,1.0571569526,5.6164851429,5.2153076327,51.800690676,48.100641342
1,2008,526,16,187,18,150,1379,26351,28378,0.607187583,0.5638170414,7.0965048765,6.589611671,0.6830860309,0.6342941715,5.6923835908,5.2857847628,52.331979811,48.593981253
2,2008,526,258,139,29,164,2204,26351,28378,9.7908997761,9.0915497921,5.2749421274,4.8981605469,1.1005274942,1.0219183875,6.2236727259,5.779124674,83.64008956,77.665797449
3,2008,526,196,151,18,137,1662,26351,28378,7.4380478919,6.9067587568,5.7303328147,5.3210233279,0.6830860309,0.6342941715,5.1990436796,4.8276834167,63.071610186,58.566495172
4,2008,526,16,136,29,163,1228,26351,28378,0.607187583,0.5638170414,5.1610944556,4.7924448516,1.1005274942,1.0219183875,6.185723502,5.743886109,46.601646996,43.272957925
5,2008,526,1,157,20,150,981,26351,28378,0.0379492239,0.0352385651,5.9580281583,5.5324547184,0.7589844788,0.7047713017,5.6923835908,5.2857847628,37.228188684,34.569032349
6,2008,526,0,201,17,128,643,26351,28378,0,0,7.6277940116,7.0829515822,0.645136807,0.5990556065,4.8575006641,4.510536331,24.401350992,22.65839735
7,2008,526,0,249,11,122,527,26351,28378,0,0,9.4493567607,8.7744027063,0.4174414633,0.3876242159,4.6298053205,4.2991049404,19.999241016,18.5707238
8,2008,526,1,258,15,120,579,26351,28378,0.0379492239,0.0352385651,9.7908997761,9.0915497921,0.5692383591,0.5285784763,4.5539068726,4.2286278103,21.97260066,20.403129185
9,2008,526,1,170,28,153,1004,26351,28378,0.0379492239,0.0352385651,6.4513680695,5.9905560646,1.0625782703,0.9866798224,5.8062312626,5.3915004581,38.101020834,35.379519346
10,2008,526,2,776,27,158,1151,26351,28378,0.0758984479,0.0704771302,29.448597776,27.345126506,1.0246290463,0.9514412573,5.9959773823,5.5676932835,43.679556753,40.559588414
11,2008,526,2,901,32,162,1270,26351,28378,0.0758984479,0.0704771302,34.192250768,31.749947142,1.214375166,1.1276340827,6.147774278,5.7086475439,48.195514402,44.752977659
12,2007,527,5,488,13,78,909,32414,28526,0.1542543345,0.1752786931,15.055223052,17.107200449,0.4010612698,0.4557246021,2.4063676189,2.7343476127,28.043438021,31.86566641
1,2008,527,53,324,20,120,1109,32414,28526,1.6350959462,1.8579541471,9.9956808786,11.358059314,0.6170173382,0.7011147725,3.7021040291,4.2066886349,34.213611402,38.876814134
2,2008,527,217,223,28,117,1565,32414,28526,6.6946381193,7.6070952815,6.8797433208,7.8174297132,0.8638242735,0.9815606815,3.6095514284,4.1015214191,48.281606713,54.862230947
3,2008,527,156,236,15,83,1237,32414,28526,4.8127352379,5.4686952254,7.2808045906,8.2731543154,0.4627630036,0.5258360794,2.5606219535,2.9096263058,38.162522367,43.363948678
4,2008,527,24,270,20,107,936,32414,28526,0.7404208058,0.841337727,8.3297340655,9.4650494286,0.6170173382,0.7011147725,3.3010427593,3.7509640328,28.876411427,32.812171352
5,2008,527,0,282,11,105,681,32414,28526,0,0,8.6999444684,9.8857182921,0.339359536,0.3856131249,3.2393410255,3.6808525556,21.009440365,23.872958003
6,2008,527,0,349,12,90,469,32414,28526,0,0,10.766952551,12.23445278,0.3702104029,0.4206688635,2.7765780218,3.1550164762,14.46905658,16.441141415
7,2008,527,0,373,8,57,397,32414,28526,0,0,11.507373357,13.075790507,0.2468069353,0.280445909,1.7584994138,1.9981771016,12.247794163,13.917128234
8,2008,527,1,488,14,56,450,32414,28526,0.0308508669,0.0350557386,15.055223052,17.107200449,0.4319121367,0.4907803407,1.7276485469,1.963121363,13.882890109,15.775082381
9,2008,527,0,292,22,107,698,32414,28526,0,0,9.0084531375,10.236275678,0.678719072,0.7712262497,3.3010427593,3.7509640328,21.533905103,24.46890556
10,2008,527,1,956,24,120,775,32414,28526,0.0308508669,0.0350557386,29.493428765,33.513286125,0.7404208058,0.841337727,3.7021040291,4.2066886349,23.909421855,27.168197434
11,2008,527,1,1205,24,105,803,32414,28526,0.0308508669,0.0350557386,37.175294626,42.242165042,0.7404208058,0.841337727,3.2393410255,3.6808525556,24.773246128,28.149758115
1,2008,528,11,103,14,104,421,20769,9425,0.5296355145,1.1671087533,4.9593143628,10.928381963,0.6740815639,1.4854111406,5.0074630459,11.034482759,20.270595599,44.668435013
2,2008,528,80,71,9,98,599,20769,9425,3.8518946507,8.4880636605,3.4185565025,7.5331564987,0.4333381482,0.9549071618,4.7185709471,10.397877984,28.841061197,63.554376658
3,2008,528,28,80,10,125,485,20769,9425,1.3481631277,2.9708222812,3.8518946507,8.4880636605,0.4814868313,1.0610079576,6.0185853917,13.262599469,23.35211132,51.458885942
4,2008,528,4,98,3,89,381,20769,9425,0.1925947325,0.424403183,4.7185709471,10.397877984,0.1444460494,0.3183023873,4.2852327989,9.4429708223,18.344648274,40.424403183
5,2008,528,0,75,9,102,307,20769,9425,0,0,3.611151235,7.9575596817,0.4333381482,0.9549071618,4.9111656796,10.822281167,14.781645722,32.572944297
6,2008,528,2,85,1,85,212,20769,9425,0.0962973663,0.2122015915,4.0926380663,9.0185676393,0.0481486831,0.1061007958,4.0926380663,9.0185676393,10.207520824,22.4933687
7,2008,528,0,92,5,114,192,20769,9425,0,0,4.4296788483,9.7612732095,0.2407434157,0.5305039788,5.4889498772,12.095490716,9.2445471616,20.371352785
8,2008,528,0,113,4,99,201,20769,9425,0,0,5.4408011941,11.98938992,0.1925947325,0.424403183,4.7667196302,10.50397878,9.6778853098,21.326259947
9,2008,528,0,107,8,96,273,20769,9425,0,0,5.1519090953,11.352785146,0.3851894651,0.848806366,4.6222735808,10.185676393,13.144590495,28.965517241
10,2008,528,0,362,7,131,329,20769,9425,0,0,17.429823294,38.408488064,0.3370407819,0.7427055703,6.3074774905,13.899204244,15.840916751,34.907161804
11,2008,528,0,408,15,125,300,20769,9425,0,0,19.644662718,43.289124668,0.722230247,1.5915119363,6.0185853917,13.262599469,14.44460494,31.830238727
12,2008,528,0,154,13,77,336,20769,9425,0,0,7.4148972026,16.339522546,0.6259328807,1.3793103448,3.7074486013,8.1697612732,16.177957533,35.649867374
,2008,529,,,,,,,6,,,,,,,,,,
1,2008,550,0,0,0,0,0,2,,0,,0,,0,,0,,0,
1,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
2,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
3,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
4,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
5,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
6,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
7,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
8,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
9,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
10,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
11,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
12,2008,554,0,0,0,0,0,5,,0,,0,,0,,0,,0,
5,2008,571,0,0,0,0,0,2,,0,,0,,0,,0,,0,
4,2006,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
6,2007,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
1,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
2,2008,575,0,0,0,0,1,10,,0,,0,,0,,0,,100,
3,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
5,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
7,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
8,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
9,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
10,2008,575,0,0,0,0,2,10,,0,,0,,0,,0,,200,
11,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
12,2008,575,0,0,0,0,0,10,,0,,0,,0,,0,,0,
2,2008,605,0,0,0,0,0,4,,0,,0,,0,,0,,0,
5,2008,605,0,0,0,0,0,4,,0,,0,,0,,0,,0,
6,2008,605,0,0,0,0,0,4,,0,,0,,0,,0,,0,
7,2008,605,0,0,0,0,0,4,,0,,0,,0,,0,,0,
11,2008,605,0,0,0,0,0,4,,0,,0,,0,,0,,0,
7,2008,618,0,0,0,0,0,2,,0,,0,,0,,0,,0,
10,2008,618,0,0,0,0,0,2,,0,,0,,0,,0,,0,
12,2007,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
1,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
2,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
3,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
4,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
5,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
6,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
7,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
8,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
9,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
10,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
11,2008,681,0,0,0,0,0,11,,0,,0,,0,,0,,0,
1,2009,333,0,0,0,0,0,2,,0,,0,,0,,0,,0,
6,2009,333,0,0,0,0,0,2,,0,,0,,0,,0,,0,
1,2009,500,9,798,31,329,2359,73436,51512,0.1225556948,0.1747165709,10.866604935,15.491535953,0.4221362819,0.601801522,4.4800915083,6.3868613139,32.123209325,45.795154527
2,2009,500,47,586,28,350,3335,73436,51512,0.6400130726,0.9124087591,7.9797374585,11.375990061,0.3812843837,0.543562665,4.766054796,6.7945333126,45.413693556,64.742195993
3,2009,500,57,562,27,341,3206,73436,51512,0.7761860668,1.1065382823,7.6529222725,10.910079205,0.3676670843,0.5241497127,4.6434991013,6.6198167417,43.657061931,62.237925144
4,2009,500,12,531,21,331,2497,73436,51512,0.163407593,0.2329554279,7.2307859905,10.308277683,0.2859632878,0.4076719988,4.5073261071,6.4256872185,34.002396645,48.474141948
5,2009,500,8,475,15,331,1850,73436,51512,0.1089383953,0.1553036186,6.4682172232,9.2211523528,0.2042594913,0.2911942848,4.5073261071,6.4256872185,25.192003922,35.913961795
6,2009,500,1,599,21,319,1320,73436,51512,0.0136172994,0.0194129523,8.1567623509,11.628358441,0.2859632878,0.4076719988,4.3439185141,6.1927317907,17.974835231,25.625097065
7,2009,500,2,760,14,281,1120,73436,51512,0.0272345988,0.0388259046,10.349147557,14.753843765,0.1906421918,0.2717813325,3.8264611362,5.4550396024,15.251375347,21.7425066
8,2009,500,6,1206,13,272,1327,73436,51512,0.0817037965,0.1164777139,16.422463097,23.4120205,0.1770248924,0.2523683802,3.7039054415,5.2803230315,18.070156327,25.760987731
9,2009,500,42,3907,30,372,2191,73436,51512,0.5719265755,0.8153439975,53.202788823,75.846404721,0.4085189825,0.5823885697,5.0656353832,7.2216182637,29.835503023,42.533778537
10,2009,500,529,3332,21,436,3746,73436,51512,7.2035513917,10.269451778,45.372841658,64.683957136,0.2859632878,0.4076719988,5.9371425459,8.4640472123,51.010403617,72.720919397
11,2009,500,164,1928,39,379,2609,73436,51512,2.2332371044,3.1837241808,26.254153276,37.428172076,0.5310746773,0.7571051405,5.1609564791,7.35750893,35.527534179,50.648392608
